project_id,project_code,project_name,project_type,facility_id,priority,status,active_flag
8b98ae9a-a6a1-4499-bf17-00e01b3ce34e,MOC_2026_2569_AIR_COMPRESSOR_EXHAUST_DUC,"MOC 2026-2569, Air Compressor Exhaust Ducting",MOC,FAC_EEEP,,Active,true
6d39874a-4b37-4cb2-a8db-79cdec61cd23,MOC_2026_2568_PROPANE_SHIPPING_PUMPS_REC,"MOC 2026-2568, Propane Shipping Pumps Recycle Control Improvements",MOC,FAC_NORTH_PINE,,Active,true
53c04ffd-39ba-4874-97ba-264ec714a0da,MOC_2026_2567_SLFF_IT_OT_NETWORK_SEGMENT,"MOC 2026-2567, SLFF IT/OT Network Segmentation (IONS) Update",MOC,FAC_SLAVE_LAKE,,Active,true
07b3719f-4e3d-4145-a075-e3c622dd29e7,MOC_2026_2566_SDFF_IT_OT_NETWORK_SEGMENT,"MOC 2026-2566, SDFF - IT/OT Network Segmentation (IONS) Update",MOC,FAC_SUNDRE,,Active,true
6519788c-fff1-4d81-b256-ae11211bdccc,MOC_2026_2565_NORTH_PINE_RAIL_INSTRUMENT,"MOC 2026-2565, North Pine Rail Instrument Air Wet Receiver Replacement",MOC,FAC_NORTH_PINE,,Active,true
d60a3d0c-2af2-4df4-ac47-a3c5e93728e2,MOC_2026_2564_PIPESTONE_SAMPLE_POINT_UPG,"MOC 2026-2564, Pipestone Sample Point Upgrades",MOC,FAC_PIPESTONE,,Active,true
6a8bbb20-1471-4994-a79e-a5cd416e0f3a,MOC_2026_2563_RIPET_GENERATOR_DIEF_POWER,"MOC 2026-2563, RIPET Generator DIEF Power Supply",MOC,FAC_RIPET,,Active,true
25a5e8e7-749f-4685-b24a-8af7f1561d7a,MOC_2026_2559_BLIND_GROUND_FLARE_TO_ATM,"MOC 2026-2559, Blind Ground Flare to Atm for 12"" Line",MOC,FAC_FERNDALE,,Active,true
ea52a52c-0dcc-49a7-8acf-b7cc93797992,MOC_2026_2558_NORTH_PINE_BUTANE_SHIPPING,"MOC 2026-2558, North Pine Butane Shipping Pumps Soft Starts Upgrade",MOC,FAC_NORTH_PINE,,Active,true
a6730d4f-177d-4d86-a041-2f09efff430c,MOC_2026_2557_REMOVE_LRKS_ON_12_8_DIB_VA,"MOC 2026-2557, Remove LRKs on 12"" & 8"" DIB valves EHD201",MOC,FAC_EAGLE_HILL,,Active,true
94061291-8520-4429-9ae7-c9a19ac66c11,MOC_2026_2556_HIGH_PRESSURE_TRIP_ON_P66,"MOC 2026-2556, High Pressure Trip on P66 Pipeline and SDK Clean-Up",MOC,FAC_FERNDALE,,Active,true
3ef4c81d-d0db-4339-9007-4774a2015ed4,MOC_2026_2555_ESDV5800_MAINTENANCE_BYPAS,"MOC 2026-2555, ESDV5800 Maintenance Bypass Removal",MOC,FAC_PIPESTONE,,Active,true
e7b11b9d-edac-4ced-b8f8-763a93b5e43b,MOC_2026_2554_WATER_TANK_TK_5506_INTERFA,"MOC 2026-2554, Water Tank (TK-5506) Interface Level Shutdowns",MOC,FAC_PIPESTONE,,Active,true
12eb5fb6-0301-4c2b-8a45-02d89a02a4d7,MOC_2026_2553_NORTH_PINE_1_INSTRUMENT_AI,"MOC 2026-2553, North Pine 1 Instrument Air Dryer Dewpoint Trans. Install",MOC,FAC_NORTH_PINE,,Active,true
8ccf56fd-6747-4d44-af65-939499899468,MOC_2026_2552_NORTH_PINE_TEMPORARY_SHIPP,"MOC 2026-2552, North Pine Temporary Shipping Pump Generator",MOC,FAC_NORTH_PINE,,Active,true
953742c7-cf66-4602-8f7f-5c2765ff104f,MOC_2026_2551_RIPET_SOUTH_GATE_ROAD_CULV,"MOC 2026-2551, RIPET South Gate Road Culvert",MOC,FAC_RIPET,,Active,true
0a00e458-bdec-4bff-a4dc-2c6bd3d7c16f,MOC_2026_2550_RIPET_INSTRUMENT_AIR_SYSTE,"MOC 2026-2550, RIPET Instrument Air System Improvements",MOC,FAC_RIPET,,Active,true
da62ec2b-7bd7-4033-9042-627df1846262,MOC_2026_2549_TEST_MOC_APP_FUNCTIONALITY,"MOC 2026-2549, Test MOC - APP Functionality Review",MOC,FAC_IDLE_ASSETS,,Active,true
d07a7d92-3266-47dd-b9ec-f10b17ac3a06,MOC_2026_2548_YELLOWKNIFE_EQUIPMENT_REAS,"MOC 2026-2548, Yellowknife Equipment Reassembly after Spill Rec",MOC,FAC_YELLOWKNIFE,,Active,true
e2e57ab8-d355-4a23-b4d1-e9f8a73eb049,MOC_2026_2547_PRODUCED_WATER_INJECTION_P,"MOC 2026-2547, Produced Water Injection Pump Filtration, PC",MOC,FAC_PIPESTONE,,Active,true
79a47e46-48fc-44b3-84f5-5646fee1dff8,MOC_2026_2544_ON_GOING_DRAWING_IMPROVEME,"MOC 2026-2544, On Going Drawing Improvements",MOC,FAC_SLAVE_LAKE,,Active,true
4eb09adf-ecd4-4b4d-aedb-08a64b16fdc2,MOC_2025_2543_CGGS_ESDV_11_POWER_SUPPLY,"MOC 2025-2543, CGGS ESDV 11 Power Supply Updates",MOC,FAC_HARMATTAN,,Active,true
2cfc0272-4d15-47bc-8c9f-ece5bfd5a279,MOC_2025_2542_DESALTER_REPLACEMENT_SPOOL,"MOC 2025-2542, Desalter Replacement Spool",MOC,FAC_SLAVE_LAKE,,Active,true
72ef47bb-33b3-4253-b0a3-154f259e8686,MOC_2025_2541_NP_RAIL_STINGER_TRIAL,"MOC 2025-2541, NP Rail Stinger Trial",MOC,FAC_NORTH_PINE,,Active,true
750ec2c9-755b-4d8a-900e-eacdaaaec2de,MOC_2025_2540_EAGLE_HILL_INLET_SEP_WATER,"MOC 2025-2540, Eagle Hill Inlet Sep Water and Drain Piping Replacement",MOC,FAC_EAGLE_HILL,,Active,true
cbabc333-397d-4641-9772-5c0e89f88d1b,MOC_2025_2539_ELECTRICAL_AREA_CLASSIFICA,"MOC 2025-2539, Electrical Area Classification Drawing Update",MOC,FAC_FERNDALE,,Active,true
e1e9a45b-d18a-4fc0-ac92-e362297ee021,MOC_2025_2538_RAIL_STINGER_TRIAL,"MOC 2025-2538, Rail Stinger Trial",MOC,FAC_RIPET,,Active,true
5338c255-93bc-48fd-bf6e-b910308d7905,MOC_2025_2537_TWSD_T2B_WHRU_DIVERTER_SD,"MOC 2025-2537, TWSD T2B WHRU Diverter SD Modification",MOC,FAC_TOWNSEND,,Active,true
d7d35f84-481d-4526-b267-7d58d72e806a,MOC_2025_2536_E_I_AS_FOUND_DRAWING_UPDAT,"MOC 2025-2536, E&I As-Found Drawing Update",MOC,FAC_GRIFFITH,,Active,true
81f96896-b282-4207-8e09-f6e53c80b24c,MOC_2025_2535_COGEN_FUEL_GAS_BACKFLOW_PR,"MOC 2025-2535, Cogen Fuel Gas Backflow Prevention",MOC,FAC_HARMATTAN,,Active,true
cecf6047-43e7-497b-becf-471b5e62a1b0,MOC_2025_2534_GFTM_BUCKEYE_C4_BATCHING_P,"MOC 2025-2534, GFTM - Buckeye C4 Batching Project",MOC,FAC_GRIFFITH,,Active,true
7b31109d-da82-4e9e-812d-be06eab3bd94,MOC_2025_2533_PUMP_P401C_RECONNECTION_TO,"MOC 2025-2533, Pump P401C reconnection to process",MOC,FAC_AFS,,Active,true
578d870d-8cd4-4e45-886c-a7023b40fca0,MOC_2025_2532_NGL_LOAD_PUMP_2P_5003_DUAL,"MOC 2025-2532, NGL Load Pump 2P-5003 Dual Seal PIT-5015",MOC,FAC_PIPESTONE,,Active,true
6a50149e-edaa-461b-961a-f3d60741c4dc,MOC_2025_2531_P_101B_LOWERING_SEAL_POT_P,"MOC 2025-2531, P-101B Lowering Seal Pot Pressure",MOC,FAC_EEEP,,Active,true
d4ca6554-ecb2-42bc-b70e-1dee7db0d5bc,MOC_2025_2530_AS_FOUND_DOCUMENTATION_CRE,"MOC 2025-2530, As-Found Documentation Creation",MOC,FAC_YELLOWKNIFE,,Active,true
85f28693-4c77-4aa4-ab54-7931dd857dec,MOC_2025_2529_WINTERIZATION_HEAT_TRACING,"MOC 2025-2529, Winterization Heat Tracing on E-41 Evap Pump Discharge",MOC,FAC_FERNDALE,,Active,true
2855621f-a028-45ad-a6f3-d01758ce920b,MOC_2025_2528_NEW_ADDITIONAL_CONDY_PUMP,"MOC 2025-2528, New Additional Condy Pump",MOC,FAC_ROSEDALE,,Active,true
745c3bdb-6d24-4419-b001-b608fa8de606,MOC_2025_2527_INSTALL_TRIM_VALVE_FOR_CGG,"MOC 2025-2527, Install Trim Valve for CGGS 10"" Pipeline Inlet CV",MOC,FAC_HARMATTAN,,Active,true
8fce7a8b-7e96-4edf-a578-3aecc3aca3ac,MOC_2025_2526_ARIEL_COMPRESSORS_PM_OPTIM,"MOC 2025-2526, Ariel Compressors PM Optimization",MOC,FAC_OTHER,,Active,true
94c28797-e2b6-4194-a5e2-0a5befc8d679,MOC_2025_2525_OPEN_API_DRAIN_TANK_REROUT,"MOC 2025-2525, Open API Drain Tank Reroute Project",MOC,FAC_HARMATTAN,,Active,true
83894443-cbab-40ac-b75d-598aba0798f6,MOC_2025_2524_DIMSDALE_WATER_TANK_LITS,"MOC 2025-2524, Dimsdale Water Tank LITs",MOC,FAC_DIMSDALE,,Active,true
1f71dd61-ca78-49d7-852e-f244af885db2,MOC_2025_2523_PIPESTONE_2_CONSTRUCTION_A,"MOC 2025-2523, Pipestone 2 Construction and Expansion",MOC,FAC_PIPESTONE,,Active,true
278bfe55-41b4-427e-ab86-0a44160a53e4,MOC_2025_2522_REPLACE_LANDFILL_PIPING,"MOC 2025-2522, Replace Landfill Piping",MOC,FAC_HARMATTAN,,Active,true
1dd4eb83-f992-41cd-ba1d-4ca84c558455,MOC_2025_2521_AMINE_REGEN_TOWER_GASKETS,"MOC 2025-2521, Amine Regen Tower Gaskets for LOTO",MOC,FAC_PIPESTONE,,Active,true
1a19ac30-8143-41e0-b260-1fe96248eb63,MOC_2025_2519_K201_REMOTELY_INSTALL_PILO,"MOC 2025-2519, K201 Remotely Install Pilot for PSV",MOC,FAC_DIMSDALE,,Active,true
e2740339-aeff-4758-b73c-ace5806f1da6,MOC_2025_2518_GGS_PIPELINE_ESD_SETPOINT,"MOC 2025-2518, GGS Pipeline ESD Setpoint 110% MOP",MOC,FAC_PIPESTONE,,Active,true
801a7b40-db65-4b1f-a3d0-12ac6d2f8d98,MOC_2025_2517_INSTALL_HORN_ON_8A_MCC,"MOC 2025-2517, Install Horn on 8A MCC",MOC,FAC_HARMATTAN,,Active,true
219c7f96-21fb-48bf-b627-acd5c70412c1,MOC_2025_2516_TK_3412_SPENT_CAUSTIC_MANW,"MOC 2025-2516, TK-3412 Spent Caustic Manway Gasket Material Change",MOC,FAC_TOWNSEND,,Active,true
54833ed2-179e-4bc5-ad91-7564be1e993a,MOC_2025_2515_H_370_TRAIN_1_PROCESS_HEAT,"MOC 2025-2515, H-370 Train 1 Process Heater BMS Upgrade",MOC,FAC_SUNDRE,,Active,true
d1fa937c-50eb-4381-a95e-7d19379232df,MOC_2025_2513_ARCHER_TIE_IN_AT_12_36,"MOC 2025-2513, Archer Tie in at 12-36",MOC,FAC_PIPESTONE,,Active,true
9e05a8fe-5184-4540-962b-f50c98d85790,MOC_2025_2511_HAD0740_FLASHING_DRAIN_SEP,"MOC 2025-2511, HAD0740 Flashing Drain Separator Replacement",MOC,FAC_HARMATTAN,,Active,true
63bd9766-b665-4f98-a9d3-27e68807e0fb,MOC_2025_2510_DEMETH_BOTTOMS_PUMP_JUMPER,"MOC 2025-2510, Demeth Bottoms Pump Jumper Spool",MOC,FAC_PIPESTONE,,Active,true
9bced301-98f0-4ef0-9e41-dfdf72b95436,MOC_2025_2509_TWSD_MERC_DSO_PIPING_SCH_C,"MOC 2025-2509, TWSD MERC DSO Piping Sch Change",MOC,FAC_TOWNSEND,,Active,true
32710c91-342b-4582-af2d-0ecb1bb54672,MOC_2025_2508_LT_1431_SPOOL_ADDITION_TO,"MOC 2025-2508, LT-1431 - Spool addition to bridle",MOC,FAC_JEEP,,Active,true
f6899bf8-a9e3-4a27-aa3a-c0f2902f75ba,MOC_2025_2507_REPLACE_HIGH_MAST_LIGHTING,"MOC 2025-2507, Replace High Mast Lighting to LED",MOC,FAC_JEEP,,Active,true
8c4c6a0d-85ee-47fe-b5fa-8ff771f25f2c,MOC_2025_2506_SOUTH_COMPRESSOR_BASEMENT,"MOC 2025-2506, South Compressor Basement Light Fixture Install",MOC,FAC_EEEP,,Active,true
c30a7e41-da85-4c37-9b07-40c43361baf2,MOC_2025_2504_NUVISTA_08_05_TIE_IN_AT_09,"MOC 2025-2504, Nuvista 08-05 Tie-In at 09-05",MOC,FAC_PIPESTONE,,Active,true
08759f2d-bda9-4e4c-9cf2-3bdf2f5deb78,MOC_2025_2503_THIEF_HATCH_CAPACITY_INCRE,"MOC 2025-2503, Thief hatch capacity increase mod",MOC,FAC_SUNDRE,,Active,true
8d5d454f-fafb-4cba-aab0-ad718c1e7a96,MOC_2025_2502_8_25_SSSV_SUB_SURFACE_SAFE,"MOC 2025-2502, 8-25 SSSV Sub Surface Safety Valve",MOC,FAC_DIMSDALE,,Active,true
acb7a2da-d9ce-40d9-b1bb-d3618004b12f,MOC_2025_2499_FRAC_1_DEPROP_OH_ACCUMULAT,"MOC 2025-2499, Frac 1 Deprop OH Accumulator PSV Installation HAD0313",MOC,FAC_HARMATTAN,,Active,true
3aed84b1-d503-4180-bff4-766b66f75ca8,MOC_2025_2498_K500_AND_K100_PLC_UPGRADES,"MOC 2025-2498, K500 and K100 PLC Upgrades",MOC,FAC_HARMATTAN,,Active,true
38c85a7e-8c05-4259-880b-f07c108b9e1b,MOC_2025_2497_C_101A_B_LUBRICATOR_UPGRAD,"MOC 2025-2497, C-101A/B Lubricator Upgrade",MOC,FAC_EEEP,,Active,true
6cad023d-0122-4290-b8f2-8cadcd6d8e7f,MOC_2025_2496_UPGRADE_PLANT_DCS_AND_PLCS,"MOC 2025-2496, Upgrade Plant DCS and PLCs at T/A Outage 2026",MOC,FAC_HARMATTAN,,Active,true
1ecf7b7c-3e45-4773-840c-92f3bb7117ea,MOC_2025_2495_PIPESTONE_PIPELINE_LICENSE,"MOC 2025-2495, Pipestone Pipeline License Change",MOC,FAC_PIPESTONE,,Active,true
362b061a-14bf-4be9-b7f7-6e9748af69bc,MOC_2025_2494_PIPESTONE_2_FUEL_GAS_SYSTE,"MOC 2025-2494, Pipestone 2'' Fuel Gas System Discontinuation",MOC,FAC_PIPESTONE,,Active,true
d0c91d95-88ae-44d1-a64b-b2260f9f3ec9,MOC_2025_2493_RETRAY_CONDENSATE_STABILIZ,"MOC 2025-2493, Retray Condensate Stabilizer HAC0401",MOC,FAC_HARMATTAN,,Active,true
6c580814-02ae-4844-9d4c-1cdc472c10c4,MOC_2025_2491_100_16_24_RTU_INSTALL,"MOC 2025-2491, 100/16-24 RTU Install",MOC,FAC_DIMSDALE,,Active,true
3e62b301-9363-4275-820e-a1b261ca1473,MOC_2025_2489_T1_RISK_WATCH_CONTROL_ROOM,"MOC 2025-2489, T1 Risk Watch Control Room HVAC Shutoff",MOC,FAC_PIPESTONE,,Active,true
18398434-9402-4782-ab1c-2f1851dd7d86,MOC_2025_2488_TWSD_T1_T2_REFRIGERATION_C,"MOC 2025-2488, TWSD T1/T2 Refrigeration Condenser Optimization",MOC,FAC_TOWNSEND,,Active,true
9f124e59-250b-423b-a171-67e59a098aa3,MOC_2025_2487_TEMPORARY_AIR_COMPRESSOR,"MOC 2025-2487, Temporary Air Compressor",MOC,FAC_JEEP,,Active,true
c156da49-0a13-4692-a1d2-5b3a2e0bebf1,MOC_2025_2486_ALLIANCE_ISOLATION_15_30_7,"MOC 2025-2486, Alliance Isolation 15-30-71-8w6",MOC,FAC_PIPESTONE,,Active,true
e871b455-40db-4132-a3fc-eedb636d1fa2,MOC_2025_2485_PLANT_2_TIE_INS_FLARESTACK,"MOC 2025-2485, Plant 2 Tie-ins & Flarestack",MOC,FAC_PIPESTONE,,Active,true
18825e1e-c649-4c0c-a727-daa73b18d274,MOC_2025_2484_PROPANE_CAVERN_PUMP_P_01_R,"MOC 2025-2484, Propane Cavern Pump P-01 Replacement",MOC,FAC_GRIFFITH,,Active,true
8a355a9e-5106-426f-8bbb-328fa1b68554,MOC_2025_2483_ARCHER_TIE_IN_AT_9_36,"MOC 2025-2483, Archer Tie-In at 9-36",MOC,FAC_PIPESTONE,,Active,true
16c8ca75-b8e7-4a39-acc6-fafeef13a65d,MOC_2025_2482_DEMIN_PROD_WATER_TANK_PVRV,"MOC 2025-2482, Demin & Prod Water Tank PVRVs",MOC,FAC_PIPESTONE,,Active,true
32c4c204-826d-45d9-b93d-fc9231b19253,MOC_2025_2481_ADD_CLOSED_DRAIN_ISOLATION,"MOC 2025-2481, Add Closed Drain Isolation NGL Mercaptan Skid",MOC,FAC_PIPESTONE,,Active,true
d5962a82-eddc-48ab-9b84-df362b9f883c,MOC_2025_2479_STG_5_D3_FLOOR_SUMP_PUMP_R,"MOC 2025-2479, Stg 5 - D3 floor sump pump replacement and line reroute",MOC,FAC_HARMATTAN,,Active,true
653db951-ba8b-4ddb-9cd1-a463ed27f64f,MOC_2025_2477_DRILLSOL_REBOILER_TO_SIDES,"MOC 2025-2477, Drillsol Reboiler to Sidestripper Piping OPP",MOC,FAC_SLAVE_LAKE,,Active,true
2a686ee8-a5ca-4548-a593-56872a6c87c1,MOC_2025_2476_SULPHUR_PLANT_INCINERATOR,"MOC 2025-2476, Sulphur Plant Incinerator Demolition",MOC,FAC_HARMATTAN,,Active,true
4503705b-0629-4837-9828-ac65a6c98777,MOC_2025_2475_CNRL_6_30_TIE_IN_AT_3_12,"MOC 2025-2475, CNRL 6-30 Tie-In at 3-12",MOC,FAC_PIPESTONE,,Active,true
3488eee6-7f22-46c5-a1bb-a34f5264b988,MOC_2025_2471_K210_K211_PLC_COMMUNICATIO,"MOC 2025-2471, K210, K211 PLC Communication Troubleshooting",MOC,FAC_FERNDALE,,Active,true
c2c0cd39-98ba-4a23-b47a-2f0b6d228290,MOC_2025_2470_NIS_STG_7_HAK0801_DISCONNE,"MOC 2025-2470, NIS Stg 7 HAK0801 disconnect",MOC,FAC_HARMATTAN,,Active,true
70ba19a5-378a-4103-a293-ce0c608405fc,MOC_2025_2469_REMOVAL_OF_TAHH_2254,"MOC 2025-2469, Removal of TAHH-2254",MOC,FAC_PIPESTONE,,Active,true
e24afd44-b6c5-4014-9eb3-2dcaeba10476,MOC_2025_2468_NORTH_PINE_PIPELINE_RISER,"MOC 2025-2468, North Pine Pipeline Riser Satellite Upgrade",MOC,FAC_NORTH_PINE,,Active,true
b0c3e34f-e657-434e-a779-659dfd8528f6,MOC_2025_2465_UPDATES_TO_INSTRUMENT_TAGS,"MOC 2025-2465, Updates to Instrument Tags and SD Set Points",MOC,FAC_SLAVE_LAKE,,Active,true
991d2af0-adc8-4b94-8492-49c2f79c6246,MOC_2025_2464_P_501_P_504_CONSTANT_LEVEL,"MOC 2025-2464, P-501 - P-504 Constant level Oiler Upgrade",MOC,FAC_AFS,,Active,true
7bd8032e-bd8c-49de-bc87-ce17dbf3bac1,MOC_2025_2462_140A_B_FEED_COMPRESSOR_PUR,"MOC 2025-2462, 140A/B Feed Compressor Purge Gas PSVs",MOC,FAC_PIPESTONE,,Active,true
f9178c02-4e20-4b34-ac9d-67436acaee75,MOC_2025_2461_EHB840_BURNER_3_WAY_SOLENO,"MOC 2025-2461, EHB840 Burner 3-Way Solenoid Valve Change",MOC,FAC_EAGLE_HILL,,Active,true
62f3abd8-d7f6-41df-8817-a0ec6afc7247,MOC_2025_2460_MARATHON_C4_BATCHING_PROJE,"MOC 2025-2460, Marathon C4 Batching Project",MOC,FAC_GRIFFITH,,Active,true
9bcb0f37-93f8-46ee-9bb8-410de071bb5f,MOC_2025_2458_RAIL_RACK_AND_FLARE_LOADIN,"MOC 2025-2458, Rail Rack and Flare Loading Arm Modification",MOC,FAC_AFS,,Active,true
cb033e66-1973-439f-a58c-7b2bc3f95d37,MOC_2025_2457_P_11_P_13_PRESSURE_CONTROL,"MOC 2025-2457, P-11/P-13 Pressure Control Logic",MOC,FAC_FERNDALE,,Active,true
e5e42aad-c44a-4552-9a8b-d47511ea357c,MOC_2025_2456_ADDITION_OF_FUEL_GAS_MAKEU,"MOC 2025-2456, Addition of Fuel Gas Makeup to T2B Inlet DeC2",MOC,FAC_TOWNSEND,,Active,true
875d703b-8a73-407c-8a2a-8a6ccf7921e9,MOC_2025_2454_REPLACE_PSHH_WITH_UE_ONE_S,"MOC 2025-2454, Replace PSHH with UE-One Smart Pressure Switch",MOC,FAC_TOWNSEND,,Active,true
ac737124-72f1-4892-9b81-348eb623d85e,MOC_2025_2452_EQUAL_TUBING_LINE_TO_TOU_1,"MOC 2025-2452, Equal. Tubing Line to TOU 10"" Pig Receiver Block Valve",MOC,FAC_TOWNSEND,,Active,true
d6f357eb-dde3-4c9c-9883-6b54e1594669,MOC_2025_2450_DECOMMISSION_O2_ANALYZER_F,"MOC 2025-2450, Decommission O2 Analyzer from T1 VRU Suction",MOC,FAC_TOWNSEND,,Active,true
6d532132-ceaf-4efc-9608-2f3ba91f4a41,MOC_2025_2449_NEW_ALTAGAS_PIPE_SPEC_PIPE,"MOC 2025-2449, New AltaGas Pipe Spec - Pipestone adoption",MOC,FAC_PIPESTONE,,Active,true
2c6d7bfb-95e9-4508-bb51-3e14e6867a4c,MOC_2025_2448_EHB840_THERMINOL_HEATER_NE,"MOC 2025-2448, EHB840 Therminol Heater new style of thief hatch",MOC,FAC_EAGLE_HILL,,Active,true
f590d734-09e6-4367-9273-c2fa5f37aeca,MOC_2025_2447_K_102_GEARBOX_UPGRADE,"MOC 2025-2447, K-102 Gearbox upgrade",MOC,FAC_JEEP,,Active,true
8d5ac2c8-e7ed-4322-b31d-683a5458f3ee,MOC_2025_2445_NORTH_PINE_BULLET_LALL_SET,"MOC 2025-2445, North Pine - Bullet LALL Setpoint Update",MOC,FAC_NORTH_PINE,,Active,true
01a65418-f6da-40d7-bc76-5547b9475cda,MOC_2025_2442_V_21_LIQUID_TO_E_17_CHILLE,"MOC 2025-2442, V-21 Liquid to E-17 Chiller",MOC,FAC_FERNDALE,,Active,true
d3b598bb-dbb7-4c9f-9b4c-9f7efc7a52a9,MOC_2025_2439_DE_RATE_V_104_PROPANE_BULL,"MOC 2025-2439, De-rate V-104 Propane Bullet to 225 PSIG",MOC,FAC_AFS,,Active,true
4b52e668-2bf9-4cfd-8461-5479331d9cdc,MOC_2025_2437_OFFLOAD_COMPRESSOR_MODIFIC,"MOC 2025-2437, Offload Compressor Modifications for Liquid Handling",MOC,FAC_FERNDALE,,Active,true
2827c919-1151-4b9a-b8c4-cef04709131a,MOC_2025_2436_RW_2025_00874_STALE_DGS_BY,"MOC 2025-2436, RW 2025-00874 - Stale DGS Bypass - FALL-9160C",MOC,FAC_TOWNSEND,,Active,true
bf0f0916-61cd-45cb-b439-ada4f09c5c7f,MOC_2025_2435_RICH_AMINE_PIPING_REPLACEM,"MOC 2025-2435, Rich Amine Piping Replacement",MOC,FAC_PIPESTONE,,Active,true
7df1a82d-ee89-46d6-8e00-bb3f7695cdda,MOC_2025_2434_AMINE_FLASH_TANK_INLET_PIP,"MOC 2025-2434, Amine Flash Tank Inlet Piping",MOC,FAC_PIPESTONE,,Active,true
8f131633-f351-42dd-9cf7-4d0cbf55ce85,MOC_2025_2431_RIPET_SAFETY_INSTRUMENT_DE,"MOC 2025-2431, RIPET Safety Instrument Devices",MOC,FAC_RIPET,,Active,true
d25bdb4a-4f98-42f2-a8e0-8d4c6ad10879,MOC_2025_2428_AUTOMATE_C4_3RD_STAGE_GAS,"MOC 2025-2428, Automate C4 3rd Stage Gas to Offload Comps",MOC,FAC_FERNDALE,,Active,true
0292a165-d9b1-42b8-8569-172f02de3bcf,MOC_2025_2415_TANK_HUB_GAUGING_UPGRADES,"MOC 2025-2415, Tank Hub Gauging Upgrades",MOC,FAC_FERNDALE,,Active,true
472a63c3-c447-4bc8-b8af-abd9bec6beb5,MOC_2025_2414_TWSD_T2B_CRYO_TURBO_EXPAND,"MOC 2025-2414, TWSD T2B Cryo Turbo Expander Shutdown Modification",MOC,FAC_TOWNSEND,,Active,true
af8aaabf-1bcb-4d95-a4d8-59e9666c4a6d,MOC_2025_2413_GLYCOL_FILL_PUMP_PERMANENT,"MOC 2025-2413, Glycol Fill Pump Permanent Install for KM-202",MOC,FAC_JEEP,,Active,true
f3a83e1d-190b-4cc3-b631-e82e6891c68f,MOC_2025_2412_NP1_FEED_PUMPS_P_110A_B_FL,"MOC 2025-2412, NP1 Feed Pumps P-110A/B Flare Tie-In",MOC,FAC_NORTH_PINE,,Active,true
f3ba61a1-ae39-4157-8951-56ebe109f2e6,MOC_2025_2411_BUTANE_CAVERN_PUMP_P_101_R,"MOC 2025-2411, Butane Cavern Pump P-101 Replacement",MOC,FAC_GRIFFITH,,Active,true
bc794ee8-0c7b-407e-ada6-fdaded670c9d,MOC_2025_2410_PSV_1340_SET_PRESSURE_CHAN,"MOC 2025-2410, PSV-1340 Set Pressure Change",MOC,FAC_FERNDALE,,Active,true
df0fa6f9-6b1d-4909-9ceb-ae95f6d75b34,MOC_2025_2409_HAG0714_RESTORING_TANDEM_S,"MOC 2025-2409, HAG0714 Restoring Tandem Seal to API Plan 14",MOC,FAC_HARMATTAN,,Active,true
fd3b1e39-89a8-4303-9596-f567999c0cc0,MOC_2025_2408_RIPET_BOG_CONDENSER_LOGIC,"MOC 2025-2408, RIPET BOG Condenser Logic Changes",MOC,FAC_RIPET,,Active,true
275da1fd-735d-451e-8201-d883f1b3dfd3,MOC_2025_2407_HAG0240B_IMPELLER_MODIFICA,"MOC 2025-2407, HAG0240B Impeller Modification",MOC,FAC_HARMATTAN,,Active,true
70b409af-e079-4740-ad0f-fdb5a7153ad3,MOC_2025_2406_REPLACEMENT_INSTRUMENT_AIR,"MOC 2025-2406, Replacement Instrument Air Compressor",MOC,FAC_FERNDALE,,Active,true
58ab134c-a2ec-43a4-b1ed-246acb7a6486,MOC_2025_2404_FERNDALE_PIER_INTALCO_EQUI,"MOC 2025-2404, Ferndale Pier Intalco Equipment Removal",MOC,FAC_FERNDALE_PIER,,Active,true
902defc7-9ef5-49b0-8d40-1ed66a904a28,MOC_2025_2403_HAD318_REFRIG_RECEIVER_DRA,"MOC 2025-2403, HAD318 Refrig Receiver Drain Deadleg Removal/Reroute",MOC,FAC_HARMATTAN,,Active,true
e2662857-fa0b-4eea-beea-87aeaef0d79d,MOC_2025_2402_15_30_IA_UPGRADES,"MOC 2025-2402, 15-30 IA Upgrades",MOC,FAC_OTHER,,Active,true
d4fce7bf-f88f-4cdd-9ee3-96ce471a7131,MOC_2025_2401_CGGS_8_INLET_CONTROL_VALVE,"MOC 2025-2401, CGGS 8"" Inlet control valve resize from 8"" to 6""",MOC,FAC_HARMATTAN,,Active,true
021c73d0-26a8-4d7b-9f8b-7b88e30293fe,MOC_2025_2400_P_7_PIER_FIREWATER_PUMP_PE,"MOC 2025-2400, P-7 Pier firewater pump Performance monitoring",MOC,FAC_FERNDALE_PIER,,Active,true
45945c27-9ad3-4a9b-81f2-7deb333970d3,MOC_2025_2397_PT_118_RESIDUE_LINE_PRESSU,"MOC 2025-2397, PT-118 Residue Line Pressure Transmitter",MOC,FAC_EEEP,,Active,true
a09b7adb-2f28-4997-b836-c34b1e2729f3,MOC_2025_2389_WASTE_LIQUIDS_TANK,"MOC 2025-2389, Waste Liquids Tank",MOC,FAC_EEEP,,Active,true
a3b7195a-ac13-46c9-beb2-4c2a596faf13,MOC_2025_2388_PIER_PUD_BACKUP_SALTWATER,"MOC 2025-2388, Pier PUD Backup Saltwater Pump Tie-In",MOC,FAC_FERNDALE_PIER,,Active,true
